name,opp,venue,lower,upper
Zach Eflin,ATL,away,3.550678670985455,6.215080641802739
Dane Dunning,ATL,away,4.307723984392798,6.695736110450614
Reid Detmers,ATL,away,2.9621286805642817,5.751177204363627
Zach Davies,ATL,away,3.459386431636223,5.973745305686484
Yu Darvish,ATL,away,4.90156068248532,7.348848083146363
Johnny Cueto,ATL,away,3.834990877529269,6.824992445458078
Nestor Cortes,ATL,away,5.648048349910598,8.198354329077633
Patrick Corbin,ATL,away,3.9941172191138437,6.360149289302153
Roansy Contreras,ATL,away,3.2173374493912448,6.035179342820239
Gerrit Cole,ATL,away,6.845204634589437,9.331382509491686
Alex Cobb,ATL,away,4.33550843305604,7.091793100213344
Aaron Civale,ATL,away,3.589644511411086,6.596341335118973
Dylan Cease,ATL,away,7.182530227515479,9.65541730788639
Luis Castillo,ATL,away,5.2135749805887635,8.029930591223485
Humberto Castellanos,ATL,away,1.8872859423975554,4.718121403833813
Carlos Carrasco,ATL,away,5.123938277495318,7.545270888787552
Corbin Burnes,ATL,away,7.19109191002808,9.528432302868504
Dylan Bundy,ATL,away,3.3188834744324653,5.922359222718037
Madison Bumgarner,ATL,away,2.921751343152436,5.283081774023057
Walker Buehler,ATL,away,3.994149609860661,6.709535625000236
Kris Bubic,ATL,away,2.3023183842735153,5.079406861422932
JT Brubaker,ATL,away,4.501771973668625,6.921106957703493
Beau Brieske,ATL,away,2.8772329258815224,5.556285004169121
Kyle Bradish,ATL,away,3.8340731898733273,6.839332936303936
Paul Blackburn,ATL,away,3.714994977067801,6.193533960052387
Shane Bieber,ATL,away,5.527504238298849,7.995766319472165
Jose Berrios,ATL,away,3.823075667312644,6.235309543146023
Chris Bassitt,ATL,away,5.7183685789929815,8.198775969041797
Graham Ashcraft,ATL,away,2.453996177987414,5.567583950358116
Aaron Ashby,ATL,away,4.2809880282772665,6.7565162506330845
Chris Archer,ATL,away,2.6157732415758854,5.145418085485985
Tyler Anderson,ATL,away,4.2346362283126515,6.743983345217308
Ian Anderson,ATL,away,3.695532882645689,6.13916330285963
Sandy Alcantara,ATL,away,5.941387148836872,8.2789050918696
Joan Adon,ATL,away,2.954350150678822,5.617179013610105
Bruce Zimmermann,HOU,away,1.4625889894294632,4.13981895292647
Kyle Wright,HOU,away,3.956314937418963,6.433923926740324
Brandon Woodruff,HOU,away,4.223487261346243,7.1152137453273205
Alex Wood,HOU,away,2.7271797757709324,5.198203562009131
Garrett Whitlock,HOU,away,1.5384602783683679,4.1686784813814715
Zack Wheeler,HOU,away,4.429135779061031,6.964715465845634
Tyler Wells,HOU,away,1.3241756184259057,3.7730288867741892
Logan Webb,HOU,away,3.593694889685751,6.069868507714802
Spenser Watkins,HOU,away,0.10959889944810342,2.966002861028892
Taijuan Walker,HOU,away,2.4331053361355446,5.011699867733145
Adam Wainwright,HOU,away,2.837413152051952,5.315132561304005
Michael Wacha,HOU,away,1.7977079762567298,4.46422860591818
Justin Verlander,HOU,away,4.135614822293408,6.652565918146437
Vince Velasquez,HOU,away,0.9595486387780521,3.511283585257765
Framber Valdez,HOU,away,3.784699440349417,6.230615028911799
Jose Urquidy,HOU,away,2.2776024844705685,4.791555969854214
Julio Urias,HOU,away,3.2782540047151776,5.757548857730061
Zach Thompson,HOU,away,0.7594594358342248,3.3762141316921457
Keegan Thompson,HOU,away,1.5527525106908475,3.912534810332059
Jameson Taillon,HOU,away,2.6901657111569532,5.120187906155002
Noah Syndergaard,HOU,away,2.1513842817327475,4.786960648953464
Ranger Suarez,HOU,away,2.082931223323425,4.620307267247369
Marcus Stroman,HOU,away,2.681698370182353,5.814233982267753
Ross Stripling,HOU,away,0.7793467278876682,3.0448830591218914
Justin Steele,HOU,away,2.472457379245532,4.969024327059919
Jeffrey Springs,HOU,away,1.7046731747304051,3.999020249317099
Blake Snell,HOU,away,3.4821047899092896,6.625675348344602
Drew Smyly,HOU,away,1.1008087323319675,4.257137560307796
Devin Smeltzer,HOU,away,1.4159459610298637,4.404385628426578
Tarik Skubal,HOU,away,3.80249098429138,6.2222963488726535
Brady Singer,HOU,away,2.8687500643134656,5.591655253782767
Luis Severino,HOU,away,4.400102889852353,6.859138660318034
Antonio Senzatela,HOU,away,0.2908971964862599,2.98134922514291
Max Scherzer,HOU,away,5.87714269909916,9.023911888353517
Patrick Sandoval,HOU,away,3.969668963450692,6.571332512660282
Joe Ryan,HOU,away,3.0833901408984588,5.719129033722814
Trevor Rogers,HOU,away,2.2534340819130136,4.736029431091177
Eduardo Rodriguez,HOU,away,1.934012607796259,5.167900756097813
Carlos Rodon,HOU,away,4.9703234588244865,7.434981687786344
Robbie Ray,HOU,away,4.913615360708334,7.27508494644368
Drew Rasmussen,HOU,away,1.9016667842120971,4.565943235932414
Jose Quintana,HOU,away,2.4589563786360884,4.940222440963188
Cal Quantrill,HOU,away,1.5817600834471282,4.061859663220356
Zach Plesac,HOU,away,1.9399465081324865,4.421701941293321
Nick Pivetta,HOU,away,3.8011422896299436,6.163445368206904
David Peterson,HOU,away,2.7761822525825712,5.45899318431903
Martin Perez,HOU,away,3.313380671441167,5.703396555803283
Freddy Peralta,HOU,away,3.7917966534176646,7.1009990878734595
Glenn Otto,HOU,away,1.6739834949655545,4.45402742888213
Shohei Ohtani,HOU,away,6.149183179226095,8.668939484721397
Jake Odorizzi,HOU,away,0.5184097754668429,3.80541235156282
Aaron Nola,HOU,away,5.0835519358961605,7.504614577884995
Joe Musgrove,HOU,away,4.187398819030886,6.803215065953559
Charlie Morton,HOU,away,4.167257944903527,6.647435862845603
Jordan Montgomery,HOU,away,2.471749005849535,4.92524151434087
Frankie Montas,HOU,away,3.9821786708683744,6.346577593817536
Miles Mikolas,HOU,away,2.763010238430352,5.17923144650436
Tylor Megill,HOU,away,2.9386872648669335,6.0778554377155185
Triston McKenzie,HOU,away,3.3317691803746445,5.809982385662945
Shane McClanahan,HOU,away,6.171554073744726,8.62800510182586
Steven Matz,HOU,away,2.5082922854301364,5.644886093561758
Nick Martinez,HOU,away,1.9690202046489014,4.514457475975245
German Marquez,HOU,away,2.7923066190842905,5.270591600916217
Alek Manoah,HOU,away,3.6720529925490384,6.093326787077205
Sean Manaea,HOU,away,3.8333313399760742,6.378200541208051
Tyler Mahle,HOU,away,3.880160282584377,6.30539334242469
Daniel Lynch,HOU,away,2.985169483692844,5.64865150328989
Jordan Lyles,HOU,away,3.0299387581493793,5.483485660321538
Michael Lorenzen,HOU,away,2.508130501912211,5.109794051121824
Pablo Lopez,HOU,away,4.204174560434987,6.649505223836364
Eric Lauer,HOU,away,3.9245014911631677,6.4620368024268995
Chad Kuhl,HOU,away,1.7524895693560727,4.282430669888576
Michael Kopech,HOU,away,2.451694905298321,4.932385822334238
Corey Kluber,HOU,away,2.4821422645376847,4.929838149993443
George Kirby,HOU,away,2.953795341603376,5.820214730379904
Yusei Kikuchi,HOU,away,2.6308411784891477,5.027283601588977
Dallas Keuchel,HOU,away,0.8363399262011499,3.8195879976239064
Clayton Kershaw,HOU,away,3.501206040528325,6.488466022922935
Merrill Kelly,HOU,away,2.6381904627519237,5.028137376436719
Mitch Keller,HOU,away,2.1940203806582192,4.665433076816782
Brad Keller,HOU,away,1.8941430993386337,4.315303869307774
James Kaprielian,HOU,away,1.3391008539717706,4.010797912692857
Daulton Jefferies,HOU,away,0.9808565382233585,4.262621214326285
Cristian Javier,HOU,away,4.317131756396426,6.771958836758708
Cole Irvin,HOU,away,2.05627699894057,4.608084014181621
Dakota Hudson,HOU,away,0.7595814103018219,3.2294508898180183
Adrian Houser,HOU,away,1.7690283310387627,4.309868794714543
Rich Hill,HOU,away,1.8057073361539613,4.314976024780814
Elieser Hernandez,HOU,away,1.737371039958014,4.620173233794181
Kyle Hendricks,HOU,away,1.885602485034987,4.377884677932487
Jonathan Heasley,HOU,away,1.6729219045949324,4.572815149179792
Taylor Hearn,HOU,away,1.9729730763552198,4.468990972045487
Vladimir Gutiérrez,HOU,away,0.4894700192132404,3.4923815962096914
Zack Greinke,HOU,away,0.6900315783555049,3.320050577419381
Hunter Greene,HOU,away,4.136511702749279,6.613911319909662
Sonny Gray,HOU,away,2.9170489941953113,5.790008904504753
Josiah Gray,HOU,away,3.9756807585473126,6.42071581712197
Jon Gray,HOU,away,4.222767759591923,6.763775665772934
MacKenzie Gore,HOU,away,3.076049068721135,5.766560248616177
Marco Gonzales,HOU,away,1.1477055928130213,3.514919750725025
Tony Gonsolin,HOU,away,2.8968586011802877,5.436968151453284
Austin Gomber,HOU,away,1.6232792869002186,4.145334401648202
Lucas Giolito,HOU,away,4.382674639378598,6.928200700398673
Logan Gilbert,HOU,away,3.5204496165547274,5.850121482036813
Kyle Gibson,HOU,away,2.2124460485593245,4.683311584900939
Kevin Gausman,HOU,away,4.485529211685238,6.908260375843655
Luis Garcia,HOU,away,3.8455248832846305,6.356706866112372
Zac Gallen,HOU,away,2.989897787776422,5.533454197200457
Max Fried,HOU,away,3.8543283257936443,6.283582560161576
Kyle Freeland,HOU,away,1.7347974778889395,4.216939843660889
Chris Flexen,HOU,away,2.27080044698127,4.605691829504605
Erick Fedde,HOU,away,1.8141069433827604,4.25892818023775
Alex Faedo,HOU,away,1.727793835722152,4.598361308955483
Nathan Eovaldi,HOU,away,3.892315144143889,6.608790224267634
Zach Eflin,HOU,away,2.1471219840798064,4.8341604859121166
Dane Dunning,HOU,away,2.943455611142941,5.275527640904199
Reid Detmers,HOU,away,1.6006268208719316,4.328202221259706
Zach Davies,HOU,away,2.0530074716834203,4.595647422843015
Yu Darvish,HOU,away,3.4602871405488402,6.005644782286571
Johnny Cueto,HOU,away,2.471132935426498,5.404373544764578
Nestor Cortes,HOU,away,4.2885505581689625,6.773375278022996
Patrick Corbin,HOU,away,2.5866601400862557,4.983129525533469
Roansy Contreras,HOU,away,1.7925922874010445,4.675447662014168
Gerrit Cole,HOU,away,5.485177836458728,7.906932464826124
Alex Cobb,HOU,away,2.9290041292548388,5.713820561218274
Aaron Civale,HOU,away,2.2105629625752474,5.19094604115854
Dylan Cease,HOU,away,5.80090469565652,8.252565996949079
Luis Castillo,HOU,away,3.7920778355436138,6.666950893472363
Humberto Castellanos,HOU,away,0.46133442287735904,3.359596080557739
Carlos Carrasco,HOU,away,3.7388484743404384,6.145883849146161
Corbin Burnes,HOU,away,5.755962852422876,8.179084517677438
Dylan Bundy,HOU,away,1.9390817615135487,4.517684092840682
Madison Bumgarner,HOU,away,1.515144489099385,3.9052117852798363
Walker Buehler,HOU,away,2.5695162366450366,5.349692155419589
Kris Bubic,HOU,away,0.9371276431091267,3.66012075979105
JT Brubaker,HOU,away,3.0772868406134926,5.561115247962354
Beau Brieske,HOU,away,1.511327420651105,4.137713666603267
Kyle Bradish,HOU,away,2.451116666419888,5.4378126169611045
Paul Blackburn,HOU,away,2.3529959637978655,4.771056130526051
Shane Bieber,HOU,away,4.147025865514214,6.591767849460528
Jose Berrios,HOU,away,2.4594375783276647,4.814470789334731
Chris Bassitt,HOU,away,4.29550921828127,6.837158486957237
Graham Ashcraft,HOU,away,1.0497153315953058,4.1873879539539525
Aaron Ashby,HOU,away,2.858266547222518,5.394760888891561
Chris Archer,HOU,away,1.248568882526442,3.7281456017391577
Tyler Anderson,HOU,away,2.8303121503795756,5.363830580354112
Ian Anderson,HOU,away,2.292914358995236,4.757304983713811
Sandy Alcantara,HOU,away,4.506683164470967,6.929132233439233
Joan Adon,HOU,away,1.547955833271588,4.239096488221069
Bruce Zimmermann,SEA,away,1.556821913769968,4.248941358503826
Kyle Wright,SEA,away,4.047166530391789,6.546427663685358
Brandon Woodruff,SEA,away,4.315801895778012,7.2262544408134115
Alex Wood,SEA,away,2.8182999865280327,5.310438681169892
Garrett Whitlock,SEA,away,1.6323388575384177,4.278155232129282
Zack Wheeler,SEA,away,4.520800061087383,7.076406513737143
Tyler Wells,SEA,away,1.4320396063086154,3.8685202288093397
Logan Webb,SEA,away,3.684740766473623,6.182177960844791
Spenser Watkins,SEA,away,0.20258970033075885,3.0763673900640973
Taijuan Walker,SEA,away,2.508776161411162,5.139384372375388
Adam Wainwright,SEA,away,2.9283382719449857,5.427562771328832
Michael Wacha,SEA,away,1.9262494266850705,4.539042485407699
Justin Verlander,SEA,away,4.293606388760903,6.697929681596802
Vince Velasquez,SEA,away,1.0531083309095475,3.6210792230441298
Framber Valdez,SEA,away,3.877576058166076,6.341093741013001
Jose Urquidy,SEA,away,2.4196416211763387,4.852872163066303
Julio Urias,SEA,away,3.369043145872097,5.870115046491002
Zach Thompson,SEA,away,0.8512833730348544,3.4877455244093767
Keegan Thompson,SEA,away,1.643020235499358,4.0256224154414095
Jameson Taillon,SEA,away,2.766735049313829,5.246973897915987
Noah Syndergaard,SEA,away,2.227363406832513,4.914336853771559
Ranger Suarez,SEA,away,2.1901614893378194,4.716432331150834
Marcus Stroman,SEA,away,2.7749014466839577,5.924386235684009
Ross Stripling,SEA,away,0.8866142562816135,3.1409708606458064
Justin Steele,SEA,away,2.5630362369972883,5.0818007992260235
Jeffrey Springs,SEA,away,1.80913289193511,4.097915862030255
Blake Snell,SEA,away,3.5749718429101636,6.736163625261589
Drew Smyly,SEA,away,1.1936065428882565,4.367695079669367
Devin Smeltzer,SEA,away,1.5101692778012674,4.513517641573034
Tarik Skubal,SEA,away,3.8794469558410016,6.348695707240892
Brady Singer,SEA,away,2.963181680191189,5.700578967822903
Luis Severino,SEA,away,4.46213596566011,7.000460914428137
Antonio Senzatela,SEA,away,0.383163012187943,3.0924387393590873
Max Scherzer,SEA,away,5.992129589991764,9.112280327378773
Patrick Sandoval,SEA,away,4.064790001372728,6.6795668046561065
Joe Ryan,SEA,away,3.1952282441572604,5.810646260381873
Trevor Rogers,SEA,away,2.345018627653137,4.847800215268914
Eduardo Rodriguez,SEA,away,2.0058970832130862,5.299371610598846
Carlos Rodon,SEA,away,5.061414161487138,7.547246315041552
Robbie Ray,SEA,away,4.990423919925567,7.4016317171443085
Drew Rasmussen,SEA,away,2.0295500075505863,4.641415342511785
Jose Quintana,SEA,away,2.5510295879391727,5.051504561577964
Cal Quantrill,SEA,away,1.6587880824709114,4.188186994114433
Zach Plesac,SEA,away,2.0162040152848295,4.548799764058838
Nick Pivetta,SEA,away,3.8785608493231045,6.289382138431604
David Peterson,SEA,away,2.8683102836458287,5.570220483173633
Martin Perez,SEA,away,3.391416182561138,5.828716374601172
Freddy Peralta,SEA,away,3.8855267813882355,7.210624289820749
Glenn Otto,SEA,away,1.7502817893868992,4.5810844643786455
Shohei Ohtani,SEA,away,6.2272943133018135,8.794183680563538
Jake Odorizzi,SEA,away,0.6605446005335183,3.866632856414005
Aaron Nola,SEA,away,5.189147315442423,7.602374528256593
Joe Musgrove,SEA,away,4.27862188285029,6.915347332052015
Charlie Morton,SEA,away,4.257598409453535,6.760450728213455
Jordan Montgomery,SEA,away,2.5635668549228394,5.036778995185426
Frankie Montas,SEA,away,4.0902665186739195,6.441845075929852
Miles Mikolas,SEA,away,2.8536462697768954,5.2919507450756775
Tylor Megill,SEA,away,3.032536006518799,6.187362025981513
Triston McKenzie,SEA,away,3.4084128399914215,5.936694055964028
Shane McClanahan,SEA,away,6.279334514000627,8.723579991487819
Steven Matz,SEA,away,2.601268001275905,5.75526570763385
Nick Martinez,SEA,away,2.060038320202937,4.62679469033907
German Marquez,SEA,away,2.882694974704976,5.383558575213391
Alek Manoah,SEA,away,3.7498781959751364,6.218856913568968
Sean Manaea,SEA,away,3.940699999709217,6.474187211392769
Tyler Mahle,SEA,away,3.9714690896082327,6.417439865318695
Daniel Lynch,SEA,away,3.0771338125389205,5.760042504361674
Jordan Lyles,SEA,away,3.1383609230460916,5.578418825342686
Michael Lorenzen,SEA,away,2.6032515398342477,5.2180283431176475
Pablo Lopez,SEA,away,4.2810715054666035,6.775963608722608
Eric Lauer,SEA,away,4.015640716412265,6.574252907095663
Chad Kuhl,SEA,away,1.8443890975058237,4.3938864716566854
Michael Kopech,SEA,away,2.5287257245761223,5.0587103329742975
Corey Kluber,SEA,away,2.574208657096948,5.04112708735204
George Kirby,SEA,away,3.0464998928078035,5.930865509093337
Yusei Kikuchi,SEA,away,2.709329462169321,5.152150647826663
Dallas Keuchel,SEA,away,0.9517978373652369,3.90748541637768
Clayton Kershaw,SEA,away,3.5943867501951123,6.598640643174009
Merrill Kelly,SEA,away,2.7147011321413004,5.154982036965203
Mitch Keller,SEA,away,2.285468368005396,4.777340419387466
Brad Keller,SEA,away,1.987670019403893,4.425132279160375
James Kaprielian,SEA,away,1.4859505436691565,4.067303552913331
Daulton Jefferies,SEA,away,1.073834827214168,4.372998255253336
Cristian Javier,SEA,away,4.441215976985875,6.85122994608712
Cole Irvin,SEA,away,2.133096488664926,4.734619854375126
Dakota Hudson,SEA,away,0.8506916317801974,3.341695998257503
Adrian Houser,SEA,away,1.85991527125003,4.422337184421137
Rich Hill,SEA,away,1.9303792799424715,4.393659410910165
Elieser Hernandez,SEA,away,1.8495175602858067,4.711382043384249
Kyle Hendricks,SEA,away,1.9763904621035546,4.490452030781779
Jonathan Heasley,SEA,away,1.7283846680336294,4.720707715658956
Taylor Hearn,SEA,away,2.0350092987505386,4.610310079568028
Vladimir Gutiérrez,SEA,away,0.5824518450787686,3.6027551002620237
Zack Greinke,SEA,away,0.7661537531917095,3.447283732501037
Hunter Greene,SEA,away,4.227949557426315,6.725828795150487
Sonny Gray,SEA,away,3.05010059826947,5.860312630348455
Josiah Gray,SEA,away,4.052252290428191,6.5474996151589515
Jon Gray,SEA,away,4.316738408400784,6.873160346881933
MacKenzie Gore,SEA,away,3.1675062592808203,5.8784583879743515
Marco Gonzales,SEA,away,1.1952302477966683,3.6707504256592385
Tony Gonsolin,SEA,away,2.98825900857483,5.548923073976602
Austin Gomber,SEA,away,1.7156086950976153,4.256360323368665
Lucas Giolito,SEA,away,4.459918524156202,7.054312145538929
Logan Gilbert,SEA,away,3.583139979890181,5.99078644861922
Kyle Gibson,SEA,away,2.3033098653762583,4.7958030980018655
Kevin Gausman,SEA,away,4.578718104040923,7.0184268134058305
Luis Garcia,SEA,away,3.9545609549318166,6.451026124383047
Zac Gallen,SEA,away,3.0804654617026865,5.646241853192052
Max Fried,SEA,away,3.944647343082817,6.396618872790263
Kyle Freeland,SEA,away,1.825100682568152,4.329991968899536
Chris Flexen,SEA,away,2.302907504981417,4.776940101422318
Erick Fedde,SEA,away,1.8905450437626972,4.385845409775674
Alex Faedo,SEA,away,1.82108420210894,4.708426272486555
Nathan Eovaldi,SEA,away,3.986872880059924,6.717587818269459
Zach Eflin,SEA,away,2.2386001767151047,4.9460376231946785
Dane Dunning,SEA,away,3.0381478183011317,5.384190763663868
Reid Detmers,SEA,away,1.6764835408347805,4.455700831214717
Zach Davies,SEA,away,2.1439605039096437,4.708049720534652
Yu Darvish,SEA,away,3.551606236356684,6.117681016396587
Johnny Cueto,SEA,away,2.5452168520217304,5.533644958087206
Nestor Cortes,SEA,away,4.364977994781639,6.90030317132818
Patrick Corbin,SEA,away,2.6632367612022803,5.109908234335305
Roansy Contreras,SEA,away,1.8852555983454637,4.786139680987609
Gerrit Cole,SEA,away,5.562442979046746,8.033022652155967
Alex Cobb,SEA,away,3.0209399317593055,5.825240088631667
Aaron Civale,SEA,away,2.304826868479672,5.300037465171975
Dylan Cease,SEA,away,5.893151515666159,8.3636745068573
Luis Castillo,SEA,away,3.8852679915511747,6.7771160673826625
Humberto Castellanos,SEA,away,0.5536380023645862,3.470647830988372
Carlos Carrasco,SEA,away,3.8169818668634004,6.271105786541058
Corbin Burnes,SEA,away,5.846671858522827,8.291730841495347
Dylan Bundy,SEA,away,2.04898048557235,4.6111406986997405
Madison Bumgarner,SEA,away,1.5915848237248404,4.032126780572241
Walker Buehler,SEA,away,2.662234039621342,5.460329682361143
Kris Bubic,SEA,away,1.032580650814402,3.7680230820036353
JT Brubaker,SEA,away,3.1682475149385336,5.673509903555173
Beau Brieske,SEA,away,1.5868850315969065,4.265511385575325
Kyle Bradish,SEA,away,2.5648126524991945,5.527471960799659
Paul Blackburn,SEA,away,2.4781237734843575,4.849283650757419
Shane Bieber,SEA,away,4.239132065497476,6.703016979395127
Jose Berrios,SEA,away,2.552754560613612,4.924509136966643
Chris Bassitt,SEA,away,4.402839774370504,6.933183260785864
Graham Ashcraft,SEA,away,1.1437185122669828,4.296740103200136
Aaron Ashby,SEA,away,2.949395073226049,5.5069876928058905
Chris Archer,SEA,away,1.3419438460023707,3.838125968181089
Tyler Anderson,SEA,away,2.921773799125498,5.47572426152605
Ian Anderson,SEA,away,2.3838800699506644,4.869694602676243
Sandy Alcantara,SEA,away,4.613012201946052,7.026158525882009
Joan Adon,SEA,away,1.6395575361022845,4.350850115308233
Bruce Zimmermann,BAL,away,2.314047238041273,4.979765288533846
Kyle Wright,BAL,away,4.806731921255937,7.274911527122536
Brandon Woodruff,BAL,away,5.074650669219457,7.955454921673294
Alex Wood,BAL,away,3.576804598570612,6.039983323428639
Garrett Whitlock,BAL,away,2.3887677140558035,5.009775629913222
Zack Wheeler,BAL,away,5.278213810332451,7.8070420187934015
Tyler Wells,BAL,away,2.1756981207571107,4.61291096866217
Logan Webb,BAL,away,4.442742403010257,6.912225578609483
Spenser Watkins,BAL,away,0.9603435661703443,3.806662778525838
Taijuan Walker,BAL,away,3.2658316981945834,5.870378089893293
Adam Wainwright,BAL,away,3.6881447716076403,6.155805525967504
Michael Wacha,BAL,away,2.64913868080348,5.304202485590616
Justin Verlander,BAL,away,4.985545736959457,7.494039587699575
Vince Velasquez,BAL,away,1.8100052437779015,4.352231564477102
Framber Valdez,BAL,away,4.635200734937019,7.071518318543385
Jose Urquidy,BAL,away,3.1284243261785507,5.6321387123654185
Julio Urias,BAL,away,4.127890190582845,6.599317256081581
Zach Thompson,BAL,away,1.6102894706570394,4.216788681088517
Keegan Thompson,BAL,away,2.417369767370539,4.739322137871554
Jameson Taillon,BAL,away,3.5703164739280755,5.931441727603067
Noah Syndergaard,BAL,away,3.000808242659221,5.628941272246178
Ranger Suarez,BAL,away,2.931879880418694,5.462763194371287
Marcus Stroman,BAL,away,3.5314752125804523,6.655861724088841
Ross Stripling,BAL,away,1.6181135935405404,3.8975207776882055
Justin Steele,BAL,away,3.323322165320042,5.809564125204596
Jeffrey Springs,BAL,away,2.6074606442467614,4.787637364019929
Blake Snell,BAL,away,4.330375577232433,7.468809145240646
Drew Smyly,BAL,away,1.9512462804410058,5.098104596417944
Devin Smeltzer,BAL,away,2.2846286395794415,5.227107534096186
Tarik Skubal,BAL,away,4.653547866401142,7.062644050982079
Brady Singer,BAL,away,3.7033712404157235,6.448438661899695
Luis Severino,BAL,away,5.251809983682779,7.698836150706795
Antonio Senzatela,BAL,away,1.1406296806628122,3.823021325185544
Max Scherzer,BAL,away,6.725216358879148,9.867242812792714
Patrick Sandoval,BAL,away,4.787067244305524,7.445338816024638
Joe Ryan,BAL,away,3.94894901801051,6.54497474082995
Trevor Rogers,BAL,away,3.101867108522539,5.579000988700839
Eduardo Rodriguez,BAL,away,2.783077632700417,6.010240315412842
Carlos Rodon,BAL,away,5.820636171565001,8.276073559265017
Robbie Ray,BAL,away,5.777217980664875,8.102886910706328
Drew Rasmussen,BAL,away,2.7688131254573616,5.390201478906336
Jose Quintana,BAL,away,3.31008782105447,5.780495582763994
Cal Quantrill,BAL,away,2.4175843379302457,4.9174399929564245
Zach Plesac,BAL,away,2.7901705635673157,5.262882470077679
Nick Pivetta,BAL,away,4.666509685053464,6.989482557002571
David Peterson,BAL,away,3.6246570326912897,6.3019229884294985
Martin Perez,BAL,away,4.134848135992128,6.57333367547151
Freddy Peralta,BAL,away,4.641398245256726,7.9428020802535855
Glenn Otto,BAL,away,2.50473540463604,5.314680103430831
Shohei Ohtani,BAL,away,6.968837761375964,9.540689486790713
Jake Odorizzi,BAL,away,1.367403564896997,4.647823146351852
Aaron Nola,BAL,away,5.93264125987402,8.346929838126323
Joe Musgrove,BAL,away,5.037750541438518,7.644267927765114
Charlie Morton,BAL,away,5.017348515608291,7.488749876360026
Jordan Montgomery,BAL,away,3.3799915876519613,5.708403516757631
Frankie Montas,BAL,away,4.832059378759013,7.188101470146085
Miles Mikolas,BAL,away,3.627532328777412,6.006113940376488
Tylor Megill,BAL,away,3.786290111822985,6.921657174978654
Triston McKenzie,BAL,away,4.18279257592726,6.650363574329517
Shane McClanahan,BAL,away,7.037484955432237,9.453478804357534
Steven Matz,BAL,away,3.377279439030772,6.467303524180309
Nick Martinez,BAL,away,2.81869650797894,5.356185756864393
German Marquez,BAL,away,3.6410181714683905,6.113284632751304
Alek Manoah,BAL,away,4.523111076351237,6.9336732874941935
Sean Manaea,BAL,away,4.6837892239575165,7.219147241445796
Tyler Mahle,BAL,away,4.731149058736915,7.145809150491339
Daniel Lynch,BAL,away,3.867793594559733,6.457431976642188
Jordan Lyles,BAL,away,3.8817006736493695,6.323128329040735
Michael Lorenzen,BAL,away,3.325528782767042,5.9838003544861795
Pablo Lopez,BAL,away,5.039020309958655,7.506064058531884
Eric Lauer,BAL,away,4.789398710699713,7.288544167109542
Chad Kuhl,BAL,away,2.602216811617076,5.124108011846759
Michael Kopech,BAL,away,3.3025703650650176,5.772914946786729
Corey Kluber,BAL,away,3.3762309237567365,5.727154074993578
George Kirby,BAL,away,3.838408638808706,6.627006017393761
Yusei Kikuchi,BAL,away,3.46688662568714,5.882642738610171
Dallas Keuchel,BAL,away,1.6866260942166222,4.66070641382762
Clayton Kershaw,BAL,away,4.351381336780667,7.329695310889781
Merrill Kelly,BAL,away,3.474967963026576,5.882764460381254
Mitch Keller,BAL,away,3.0445368266880792,5.5063212150061105
Brad Keller,BAL,away,2.746002146563901,5.154849406301693
James Kaprielian,BAL,away,2.190211311942115,4.851092038941699
Daulton Jefferies,BAL,away,1.8506163239829705,5.084266012785859
Cristian Javier,BAL,away,5.1672182756551255,7.613276901719196
Cole Irvin,BAL,away,2.90590965431816,5.449855943023218
Dakota Hudson,BAL,away,1.6095600459977388,4.070876838341287
Adrian Houser,BAL,away,2.6339687058465007,5.136333004125992
Rich Hill,BAL,away,2.686019639232308,5.126068305921654
Elieser Hernandez,BAL,away,2.586237813207334,5.462711044764048
Kyle Hendricks,BAL,away,2.736849532242476,5.218042214944184
Jonathan Heasley,BAL,away,2.502640631741503,5.434501006252408
Taylor Hearn,BAL,away,2.7758663008865154,5.357502331733378
Vladimir Gutiérrez,BAL,away,1.3389037465310756,4.334352453111043
Zack Greinke,BAL,away,1.5406263097114028,4.1608604302826695
Hunter Greene,BAL,away,4.988305388194316,7.453522218683812
Sonny Gray,BAL,away,3.784799207456593,6.613663275462659
Josiah Gray,BAL,away,4.809942022551505,7.277859137336964
Jon Gray,BAL,away,5.057868083537265,7.620079926046779
MacKenzie Gore,BAL,away,3.92593936935915,6.608074532197349
Marco Gonzales,BAL,away,1.9555622839597817,4.398467643797451
Tony Gonsolin,BAL,away,3.7467724271282896,6.278458909724469
Austin Gomber,BAL,away,2.472866633594827,4.9871516391727795
Lucas Giolito,BAL,away,5.218701225902397,7.783578698094061
Logan Gilbert,BAL,away,4.343360720026053,6.718614962784675
Kyle Gibson,BAL,away,3.0616456010921773,5.525516616587273
Kevin Gausman,BAL,away,5.336869962377056,7.748324209371024
Luis Garcia,BAL,away,4.6965324523089,7.19710388130729
Zac Gallen,BAL,away,3.839860775170461,6.374895794025605
Max Fried,BAL,away,4.7040559422695605,7.125259527904847
Kyle Freeland,BAL,away,2.5840990312579573,5.059042874511057
Chris Flexen,BAL,away,3.090721046741808,5.477175813963254
Erick Fedde,BAL,away,2.6636817708096814,5.100757937030015
Alex Faedo,BAL,away,2.579579254258414,5.437980474638408
Nathan Eovaldi,BAL,away,4.759443178229242,7.433066774401468
